iter	Passed	Remaining
6342	48041	27698
6343	48051	27691
6344	48059	27684
6345	48067	27677
6346	48074	27669
6347	48082	27661
6348	48089	27653
6349	48096	27646
6350	48103	27637
6351	48109	27629
6352	48116	27621
6353	48123	27613
6354	48130	27605
6355	48137	27598
6356	48143	27589
6357	48150	27581
6358	48157	27573
6359	48160	27563
6360	48167	27555
6361	48174	27547
6362	48181	27539
6363	48188	27531
6364	48195	27524
6365	48203	27516
6366	48211	27509
6367	48220	27502
6368	48228	27495
6369	48236	27487
6370	48244	27480
6371	48252	27473
6372	48260	27465
6373	48270	27459
6374	48278	27452
6375	48285	27444
6376	48294	27437
6377	48304	27431
6378	48312	27424
6379	48320	27416
6380	48327	27409
6381	48333	27400
6382	48340	27392
6383	48347	27385
6384	48354	27376
6385	48361	27368
6386	48367	27360
6387	48374	27352
6388	48381	27344
6389	48388	27336
6390	48395	27328
6391	48402	27320
6392	48408	27312
6393	48416	27305
6394	48419	27294
6395	48426	27287
6396	48434	27279
6397	48441	27272
6398	48449	27264
6399	48456	27256
6400	48464	27249
6401	48471	27241
6402	48479	27234
6403	48485	27226
6404	48494	27219
6405	48502	27211
6406	48510	27204
6407	48519	27197
6408	48527	27190
6409	48535	27182
6410	48542	27175
6411	48549	27167
6412	48556	27159
6413	48564	27151
6414	48571	27144
6415	48579	27136
6416	48587	27129
6417	48594	27121
6418	48602	27114
6419	48609	27106
6420	48617	27099
6421	48625	27091
6422	48632	27083
6423	48640	27076
6424	48647	27068
6425	48654	27060
6426	48661	27052
6427	48669	27045
6428	48676	27037
6429	48684	27030
6430	48692	27023
6431	48700	27015
6432	48707	27007
6433	48713	26999
6434	48721	26991
6435	48730	26984
6436	48736	26976
6437	48744	26969
6438	48751	26961
6439	48758	26953
6440	48764	26944
6441	48771	26936
6442	48778	26929
6443	48785	26921
6444	48792	26913
6445	48799	26905
6446	48806	26897
6447	48812	26889
6448	48820	26881
6449	48827	26874
6450	48834	26866
6451	48841	26858
6452	48849	26850
6453	48851	26840
6454	48858	26832
6455	48866	26825
6456	48874	26817
6457	48882	26810
6458	48888	26802
6459	48896	26794
6460	48905	26787
6461	48916	26782
6462	48925	26775
6463	48936	26769
6464	48946	26763
6465	48954	26756
6466	48964	26749
6467	48972	26742
6468	48980	26735
6469	48987	26727
6470	48995	26719
6471	49003	26712
6472	49011	26705
6473	49020	26698
6474	49028	26690
6475	49035	26683
6476	49041	26675
6477	49050	26668
6478	49057	26660
6479	49065	26652
6480	49068	26643
6481	49076	26635
6482	49082	26627
6483	49089	26619
6484	49099	26612
6485	49106	26605
6486	49114	26597
6487	49121	26589
6488	49130	26582
6489	49138	26575
6490	49147	26568
6491	49155	26561
6492	49163	26553
6493	49170	26546
6494	49178	26538
6495	49185	26531
6496	49194	26524
6497	49201	26516
6498	49211	26509
6499	49219	26503
6500	49227	26495
6501	49235	26487
6502	49242	26480
6503	49250	26473
6504	49258	26465
6505	49265	26457
6506	49271	26449
6507	49278	26441
6508	49286	26433
6509	49294	26426
6510	49302	26419
6511	49309	26411
6512	49316	26403
6513	49323	26395
6514	49331	26388
6515	49337	26380
6516	49345	26372
6517	49355	26366
6518	49362	26358
6519	49370	26351
6520	49377	26343
6521	49384	26335
6522	49389	26326
6523	49396	26318
6524	49403	26310
6525	49410	26302
6526	49417	26294
6527	49424	26286
6528	49430	26278
6529	49434	26269
6530	49441	26261
6531	49449	26253
6532	49457	26246
6533	49464	26238
6534	49471	26230
6535	49478	26223
6536	49485	26215
6537	49492	26207
6538	49499	26199
6539	49506	26191
6540	49513	26183
6541	49521	26176
6542	49528	26168
6543	49536	26161
6544	49547	26155
6545	49555	26147
6546	49562	26140
6547	49570	26132
6548	49578	26125
6549	49589	26119
6550	49596	26111
6551	49604	26104
6552	49612	26097
6553	49621	26090
6554	49631	26083
6555	49639	26076
6556	49646	26068
6557	49653	26060
6558	49659	26052
6559	49667	26045
6560	49674	26037
6561	49681	26029
6562	49688	26021
6563	49695	26013
6564	49703	26006
6565	49711	25998
6566	49718	25991
6567	49724	25982
6568	49731	25974
6569	49738	25966
6570	49745	25959
6571	49753	25951
6572	49761	25944
6573	49768	25936
6574	49776	25929
6575	49780	25919
6576	49788	25912
6577	49797	25905
6578	49804	25897
6579	49812	25890
6580	49820	25883
6581	49828	25875
6582	49836	25868
6583	49843	25860
6584	49851	25853
6585	49858	25845
6586	49865	25837
6587	49873	25829
6588	49879	25821
6589	49886	25813
6590	49896	25807
6591	49908	25802
6592	49919	25796
6593	49932	25791
6594	49942	25785
6595	49951	25778
6596	49958	25770
6597	49966	25763
6598	49974	25755
6599	49981	25748
6600	49986	25739
6601	49996	25732
6602	50004	25725
6603	50012	25718
6604	50020	25710
6605	50027	25702
6606	50032	25694
6607	50040	25686
6608	50048	25679
6609	50056	25671
6610	50065	25664
6611	50073	25657
6612	50080	25649
6613	50091	25644
6614	50101	25637
6615	50112	25631
6616	50120	25624
6617	50129	25617
6618	50135	25609
6619	50138	25599
6620	50146	25592
6621	50153	25584
6622	50161	25576
6623	50166	25568
6624	50173	25560
6625	50180	25552
6626	50188	25545
6627	50196	25537
6628	50204	25529
6629	50211	25522
6630	50217	25514
6631	50224	25506
6632	50231	25498
6633	50238	25490
6634	50246	25482
6635	50254	25475
6636	50261	25467
6637	50268	25459
6638	50275	25452
6639	50283	25444
6640	50291	25437
6641	50298	25429
6642	50305	25421
6643	50312	25413
6644	50319	25405
6645	50326	25397
6646	50333	25390
6647	50341	25382
6648	50350	25376
6649	50358	25368
6650	50365	25360
6651	50372	25352
6652	50379	25344
6653	50386	25337
6654	50394	25329
6655	50400	25321
6656	50407	25313
6657	50415	25306
6658	50422	25298
6659	50428	25290
6660	50435	25282
6661	50442	25274
6662	50450	25266
6663	50457	25258
6664	50464	25250
6665	50471	25243
6666	50479	25235
6667	50488	25229
6668	50495	25221
6669	50503	25213
6670	50507	25204
6671	50513	25196
6672	50520	25188
6673	50527	25180
6674	50534	25172
6675	50540	25164
6676	50546	25155
6677	50553	25147
6678	50560	25139
6679	50566	25132
6680	50574	25124
6681	50576	25114
6682	50582	25105
6683	50590	25098
6684	50596	25089
6685	50603	25082
6686	50609	25073
6687	50616	25066
6688	50623	25058
6689	50629	25049
6690	50635	25041
6691	50642	25033
6692	50648	25025
6693	50654	25017
6694	50661	25009
6695	50667	25000
6696	50674	24992
6697	50680	24984
6698	50686	24976
6699	50692	24968
6700	50699	24959
6701	50705	24951
6702	50712	24943
6703	50719	24935
6704	50725	24927
6705	50732	24919
6706	50738	24911
6707	50745	24903
6708	50751	24895
6709	50758	24887
6710	50766	24880
6711	50773	24872
6712	50781	24865
6713	50789	24857
6714	50796	24849
6715	50803	24841
6716	50812	24835
6717	50820	24827
6718	50829	24820
6719	50837	24813
6720	50844	24805
6721	50853	24798
6722	50860	24790
6723	50867	24783
6724	50880	24778
6725	50889	24771
6726	50897	24763
6727	50905	24756
6728	50912	24748
6729	50919	24741
6730	50927	24733
6731	50935	24726
6732	50943	24718
6733	50951	24711
6734	50959	24704
6735	50967	24696
6736	50974	24689
6737	50983	24682
6738	50991	24675
6739	51000	24667
6740	51009	24661
6741	51016	24652
6742	51022	24644
6743	51029	24637
6744	51036	24629
6745	51043	24621
6746	51050	24613
6747	51057	24605
6748	51064	24597
6749	51071	24589
6750	51079	24582
6751	51086	24574
6752	51094	24567
6753	51102	24559
6754	51110	24552
6755	51116	24544
6756	51123	24536
6757	51131	24529
6758	51138	24521
6759	51144	24513
6760	51151	24505
6761	51158	24497
6762	51165	24489
6763	51173	24481
6764	51179	24474
6765	51187	24466
6766	51194	24458
6767	51201	24451
6768	51210	24443
6769	51216	24435
6770	51223	24427
6771	51230	24420
6772	51239	24413
6773	51246	24405
6774	51251	24396
6775	51258	24388
6776	51264	24380
6777	51272	24372
6778	51279	24365
6779	51287	24357
6780	51294	24349
6781	51301	24342
6782	51308	24334
6783	51315	24326
6784	51322	24318
6785	51330	24311
6786	51337	24303
6787	51344	24295
6788	51351	24287
6789	51358	24280
6790	51365	24272
6791	51373	24264
6792	51380	24257
6793	51388	24249
6794	51395	24241
6795	51401	24233
6796	51409	24225
6797	51416	24218
6798	51423	24210
6799	51432	24203
6800	51441	24196
6801	51448	24188
6802	51457	24181
6803	51464	24174
6804	51472	24166
6805	51479	24158
6806	51483	24149
6807	51491	24142
6808	51498	24134
6809	51506	24127
6810	51514	24119
6811	51521	24111
6812	51528	24104
6813	51536	24096
6814	51543	24088
6815	51551	24081
6816	51558	24073
6817	51566	24066
6818	51574	24058
6819	51582	24051
6820	51590	24044
6821	51596	24036
6822	51603	24028
6823	51611	24020
6824	51618	24012
6825	51625	24005
6826	51634	23998
6827	51641	23990
6828	51648	23982
6829	51655	23974
6830	51662	23966
6831	51669	23959
6832	51678	23952
6833	51686	23944
6834	51694	23937
6835	51703	23930
6836	51709	23922
6837	51717	23915
6838	51724	23907
6839	51731	23899
6840	51738	23891
6841	51744	23883
6842	51751	23875
6843	51758	23867
6844	51765	23859
6845	51772	23852
6846	51779	23844
6847	51786	23836
6848	51793	23828
6849	51799	23820
6850	51806	23812
6851	51813	23804
6852	51820	23796
6853	51826	23788
6854	51833	23780
6855	51840	23772
6856	51846	23764
6857	51853	23756
6858	51860	23748
6859	51866	23740
6860	51874	23733
6861	51881	23725
6862	51888	23717
6863	51894	23709
6864	51900	23701
6865	51907	23693
6866	51914	23685
6867	51921	23677
6868	51927	23669
6869	51935	23661
6870	51941	23653
6871	51948	23645
6872	51954	23637
6873	51962	23630
6874	51968	23622
6875	51976	23614
6876	51982	23606
6877	51989	23598
6878	51996	23590
6879	52003	23582
6880	52012	23575
6881	52018	23567
6882	52025	23560
6883	52031	23551
6884	52039	23544
6885	52045	23536
6886	52053	23528
6887	52060	23520
6888	52068	23513
6889	52073	23504
6890	52080	23497
6891	52087	23489
6892	52092	23480
6893	52099	23472
6894	52107	23465
6895	52114	23457
6896	52120	23449
6897	52127	23441
6898	52134	23433
6899	52141	23426
6900	52148	23418
6901	52155	23410
6902	52162	23402
6903	52170	23395
6904	52178	23387
6905	52185	23380
6906	52193	23372
6907	52200	23364
6908	52207	23356
6909	52214	23349
6910	52222	23341
6911	52229	23334
6912	52237	23326
6913	52244	23319
6914	52253	23311
6915	52261	23304
6916	52267	23296
6917	52275	23289
6918	52283	23281
6919	52291	23274
6920	52296	23265
6921	52302	23257
6922	52309	23249
6923	52316	23241
6924	52324	23234
6925	52331	23226
6926	52338	23218
6927	52345	23211
6928	52352	23203
6929	52358	23195
6930	52365	23187
6931	52372	23179
6932	52378	23171
6933	52385	23163
6934	52391	23155
6935	52397	23146
6936	52404	23138
6937	52411	23130
6938	52417	23122
6939	52424	23115
6940	52431	23107
6941	52437	23099
6942	52444	23091
6943	52451	23083
6944	52458	23075
6945	52465	23068
6946	52472	23060
6947	52479	23052
6948	52486	23044
6949	52493	23036
6950	52500	23029
6951	52508	23021
6952	52515	23013
6953	52519	23004
6954	52526	22996
6955	52533	22989
6956	52540	22981
6957	52547	22973
6958	52555	22966
6959	52562	22958
6960	52569	22950
6961	52576	22942
6962	52583	22934
6963	52590	22926
6964	52596	22919
6965	52603	22911
6966	52609	22902
6967	52616	22895
6968	52623	22887
6969	52631	22879
6970	52639	22872
6971	52646	22864
6972	52652	22856
6973	52659	22848
6974	52666	22840
6975	52673	22833
6976	52680	22825
6977	52687	22817
6978	52695	22810
6979	52703	22802
6980	52711	22795
6981	52717	22787
6982	52725	22779
6983	52732	22772
6984	52740	22764
6985	52747	22757
6986	52754	22749
6987	52762	22741
6988	52769	22734
6989	52776	22726
6990	52784	22719
6991	52791	22711
6992	52799	22703
6993	52807	22696
6994	52816	22689
6995	52822	22681
6996	52831	22674
6997	52838	22666
6998	52846	22659
6999	52853	22651
7000	52859	22643
7001	52867	22635
7002	52874	22628
7003	52881	22620
7004	52889	22612
7005	52897	22605
7006	52904	22597
7007	52911	22590
7008	52918	22582
7009	52925	22574
7010	52933	22567
7011	52941	22559
7012	52949	22552
7013	52956	22544
7014	52964	22537
7015	52972	22530
7016	52980	22522
7017	52987	22514
7018	52995	22507
7019	53003	22500
7020	53010	22492
7021	53019	22485
7022	53027	22478
7023	53034	22470
7024	53041	22462
7025	53047	22454
7026	53054	22446
7027	53060	22438
7028	53066	22430
7029	53073	22422
7030	53080	22414
7031	53086	22406
7032	53092	22398
7033	53099	22390
7034	53105	22382
7035	53111	22374
7036	53118	22366
7037	53125	22358
7038	53132	22350
7039	53139	22342
7040	53145	22334
7041	53153	22327
7042	53161	22319
7043	53169	22312
7044	53176	22304
7045	53184	22297
7046	53191	22289
7047	53198	22281
7048	53206	22274
7049	53214	22266
7050	53220	22258
7051	53230	22252
7052	53236	22244
7053	53243	22236
7054	53249	22228
7055	53255	22220
7056	53262	22212
7057	53269	22204
7058	53276	22196
7059	53282	22188
7060	53289	22180
7061	53296	22172
7062	53303	22165
7063	53310	22157
7064	53317	22149
7065	53323	22141
7066	53330	22133
7067	53337	22125
7068	53343	22117
7069	53350	22109
7070	53357	22102
7071	53362	22093
7072	53368	22085
7073	53375	22077
7074	53381	22069
7075	53387	22061
7076	53394	22053
7077	53401	22045
7078	53408	22037
7079	53414	22029
7080	53421	22021
7081	53428	22014
7082	53434	22006
7083	53441	21998
7084	53448	21990
7085	53454	21982
7086	53460	21974
7087	53467	21966
7088	53473	21958
7089	53480	21950
7090	53486	21942
7091	53492	21934
7092	53499	21926
7093	53506	21918
7094	53513	21910
7095	53519	21902
7096	53526	21894
7097	53533	21886
7098	53539	21878
7099	53545	21870
7100	53551	21862
7101	53558	21854
7102	53565	21847
7103	53572	21839
7104	53579	21831
7105	53586	21823
7106	53593	21816
7107	53600	21808
7108	53607	21800
7109	53613	21792
7110	53621	21784
7111	53628	21777
7112	53634	21768
7113	53640	21760
7114	53647	21753
7115	53655	21745
7116	53661	21737
7117	53669	21730
7118	53675	21722
7119	53683	21714
7120	53690	21706
7121	53696	21698
7122	53704	21691
7123	53711	21683
7124	53719	21676
7125	53726	21668
7126	53734	21661
7127	53742	21653
7128	53749	21646
7129	53756	21638
7130	53759	21629
7131	53767	21621
7132	53775	21614
7133	53784	21607
7134	53790	21599
7135	53795	21590
7136	53801	21582
7137	53808	21574
7138	53815	21566
7139	53822	21559
7140	53827	21550
7141	53834	21542
7142	53840	21534
7143	53844	21525
7144	53850	21517
7145	53857	21509
7146	53864	21501
7147	53871	21494
7148	53877	21486
7149	53882	21477
7150	53889	21469
7151	53895	21461
7152	53902	21453
7153	53908	21446
7154	53916	21438
7155	53922	21430
7156	53929	21422
7157	53936	21414
7158	53942	21406
7159	53950	21399
7160	53956	21391
7161	53964	21383
7162	53972	21376
7163	53979	21368
7164	53987	21361
7165	53995	21354
7166	54001	21345
7167	54004	21336
7168	54011	21329
7169	54019	21321
7170	54027	21314
7171	54035	21306
7172	54042	21298
7173	54049	21291
7174	54056	21283
7175	54064	21276
7176	54074	21269
7177	54081	21262
7178	54090	21255
7179	54097	21247
7180	54104	21239
7181	54111	21231
7182	54118	21224
7183	54125	21216
7184	54133	21208
7185	54140	21201
7186	54148	21193
7187	54154	21185
7188	54161	21177
7189	54168	21170
7190	54174	21162
7191	54181	21154
7192	54185	21145
7193	54191	21137
7194	54198	21129
7195	54205	21121
7196	54212	21113
7197	54219	21106
7198	54225	21097
7199	54231	21090
7200	54238	21082
7201	54245	21074
7202	54252	21066
7203	54258	21058
7204	54265	21050
7205	54272	21043
7206	54279	21035
7207	54286	21027
7208	54292	21019
7209	54299	21012
7210	54306	21004
7211	54312	20996
7212	54318	20988
7213	54325	20980
7214	54331	20972
7215	54338	20964
7216	54345	20956
7217	54351	20948
7218	54358	20940
7219	54363	20932
7220	54369	20924
7221	54376	20916
7222	54382	20908
7223	54389	20900
7224	54395	20892
7225	54402	20884
7226	54410	20877
7227	54417	20869
7228	54423	20861
7229	54430	20853
7230	54437	20845
7231	54443	20837
7232	54449	20829
7233	54456	20821
7234	54462	20814
7235	54469	20806
7236	54476	20798
7237	54483	20790
7238	54491	20783
7239	54498	20775
7240	54505	20767
7241	54512	20760
7242	54518	20752
7243	54525	20744
7244	54531	20736
7245	54538	20728
7246	54544	20720
7247	54551	20712
7248	54559	20705
7249	54567	20697
7250	54573	20689
7251	54581	20682
7252	54590	20675
7253	54597	20667
7254	54601	20659
7255	54608	20651
7256	54615	20643
7257	54622	20635
7258	54630	20628
7259	54637	20620
7260	54644	20612
7261	54650	20605
7262	54659	20597
7263	54667	20590
7264	54674	20582
7265	54681	20575
7266	54689	20567
7267	54697	20560
7268	54705	20553
7269	54712	20545
7270	54719	20537
7271	54727	20530
7272	54735	20523
7273	54743	20515
7274	54751	20508
7275	54758	20500
7276	54764	20492
7277	54771	20484
7278	54778	20476
7279	54784	20468
7280	54791	20461
7281	54798	20453
7282	54806	20446
7283	54814	20438
7284	54821	20431
7285	54829	20423
7286	54837	20416
7287	54844	20408
7288	54850	20400
7289	54857	20392
7290	54864	20385
7291	54871	20377
7292	54878	20369
7293	54884	20361
7294	54891	20353
7295	54898	20346
7296	54906	20338
7297	54913	20331
7298	54921	20323
7299	54928	20315
7300	54935	20308
7301	54941	20300
7302	54948	20292
7303	54955	20284
7304	54962	20276
7305	54968	20269
7306	54975	20261
7307	54981	20253
7308	54988	20245
7309	54994	20237
7310	55001	20229
7311	55007	20221
7312	55014	20213
7313	55021	20206
7314	55028	20198
7315	55034	20190
7316	55041	20182
7317	55048	20174
7318	55055	20167
7319	55061	20159
7320	55068	20151
7321	55077	20144
7322	55085	20136
7323	55092	20129
7324	55099	20121
7325	55106	20113
7326	55113	20106
7327	55120	20098
7328	55127	20090
7329	55135	20083
7330	55140	20074
7331	55147	20067
7332	55154	20059
7333	55161	20052
7334	55169	20044
7335	55177	20037
7336	55184	20029
7337	55191	20021
7338	55198	20013
7339	55206	20006
7340	55213	19999
7341	55221	19991
7342	55227	19983
7343	55234	19975
7344	55241	19968
7345	55248	19960
7346	55255	19952
7347	55262	19944
7348	55268	19937
7349	55275	19929
7350	55283	19921
7351	55291	19914
7352	55298	19906
7353	55305	19899
7354	55312	19891
7355	55321	19884
7356	55328	19876
7357	55336	19869
7358	55344	19862
7359	55353	19855
7360	55360	19847
7361	55367	19839
7362	55374	19831
7363	55381	19824
7364	55389	19816
7365	55395	19808
7366	55402	19801
7367	55409	19793
7368	55417	19785
7369	55424	19778
7370	55432	19771
7371	55439	19763
7372	55446	19755
7373	55453	19747
7374	55461	19740
7375	55468	19732
7376	55475	19725
7377	55482	19717
7378	55489	19709
7379	55494	19701
7380	55502	19693
7381	55509	19686
7382	55517	19678
7383	55524	19671
7384	55531	19663
7385	55538	19655
7386	55544	19647
7387	55551	19640
7388	55559	19632
7389	55566	19625
7390	55575	19617
7391	55582	19610
7392	55589	19602
7393	55598	19595
7394	55604	19587
7395	55611	19579
7396	55618	19572
7397	55624	19564
7398	55631	19556
7399	55639	19548
7400	55646	19541
7401	55653	19533
7402	55660	19525
7403	55668	19518
7404	55675	19510
7405	55682	19503
7406	55689	19495
7407	55696	19487
7408	55703	19480
7409	55710	19472
7410	55718	19464
7411	55725	19457
7412	55732	19449
7413	55738	19441
7414	55744	19433
7415	55751	19425
7416	55758	19418
7417	55765	19410
7418	55772	19402
7419	55780	19395
7420	55787	19387
7421	55794	19379
7422	55801	19372
7423	55808	19364
7424	55814	19356
7425	55822	19349
7426	55829	19341
7427	55836	19333
7428	55843	19326
7429	55850	19318
7430	55856	19310
7431	55863	19302
7432	55869	19294
7433	55876	19286
7434	55882	19279
7435	55889	19271
7436	55896	19263
7437	55902	19255
7438	55909	19247
7439	55916	19240
7440	55922	19232
7441	55930	19224
7442	55937	19216
7443	55944	19209
7444	55950	19201
7445	55956	19193
7446	55964	19185
7447	55971	19178
7448	55978	19170
7449	55985	19162
7450	55991	19154
7451	55998	19147
7452	56005	19139
7453	56010	19130
7454	56016	19123
7455	56023	19115
7456	56031	19107
7457	56037	19100
7458	56044	19092
7459	56051	19084
7460	56057	19076
7461	56064	19068
7462	56071	19061
7463	56078	19053
7464	56085	19045
7465	56092	19038
7466	56099	19030
7467	56105	19022
7468	56113	19014
7469	56120	19007
7470	56126	18999
7471	56134	18991
7472	56141	18984
7473	56148	18976
7474	56155	18968
7475	56162	18961
7476	56169	18953
7477	56176	18945
7478	56183	18938
7479	56190	18930
7480	56197	18922
7481	56203	18914
7482	56211	18907
7483	56218	18899
7484	56224	18891
7485	56231	18884
7486	56239	18876
7487	56246	18869
7488	56253	18861
7489	56260	18853
7490	56267	18846
7491	56275	18838
7492	56282	18830
7493	56290	18823
7494	56296	18815
7495	56304	18808
7496	56311	18800
7497	56317	18792
7498	56324	18784
7499	56331	18777
7500	56338	18769
7501	56345	18761
7502	56352	18754
7503	56360	18746
7504	56367	18738
7505	56374	18731
7506	56381	18723
7507	56388	18716
7508	56396	18708
7509	56403	18700
7510	56410	18693
7511	56417	18685
7512	56425	18678
7513	56432	18670
7514	56438	18662
7515	56447	18655
7516	56455	18648
7517	56463	18640
7518	56471	18633
7519	56478	18625
7520	56485	18618
7521	56493	18610
7522	56500	18603
7523	56508	18595
7524	56516	18588
7525	56520	18579
7526	56527	18572
7527	56535	18564
7528	56542	18557
7529	56549	18549
7530	56556	18541
7531	56563	18533
7532	56570	18526
7533	56576	18518
7534	56583	18510
7535	56590	18503
7536	56598	18495
7537	56605	18488
7538	56612	18480
7539	56618	18472
7540	56625	18464
7541	56631	18456
7542	56638	18449
7543	56642	18440
7544	56649	18432
7545	56656	18424
7546	56664	18417
7547	56672	18410
7548	56679	18402
7549	56686	18394
7550	56691	18386
7551	56699	18379
7552	56706	18371
7553	56710	18362
7554	56714	18354
7555	56722	18347
7556	56729	18339
7557	56736	18331
7558	56743	18324
7559	56749	18316
7560	56757	18308
7561	56763	18300
7562	56770	18292
7563	56777	18285
7564	56784	18277
7565	56791	18269
7566	56798	18262
7567	56805	18254
7568	56812	18247
7569	56820	18239
7570	56826	18231
7571	56833	18223
7572	56839	18216
7573	56846	18208
7574	56853	18200
7575	56860	18192
7576	56867	18185
7577	56873	18177
7578	56894	18173
7579	56901	18166
7580	56908	18158
7581	56915	18151
7582	56923	18143
7583	56929	18135
7584	56936	18128
7585	56944	18120
7586	56951	18112
7587	56958	18105
7588	56966	18098
7589	56973	18090
7590	56980	18082
7591	56987	18075
7592	56994	18067
7593	57001	18059
7594	57010	18052
7595	57017	18044
7596	57024	18037
7597	57031	18029
7598	57039	18022
7599	57046	18014
7600	57054	18007
7601	57062	18000
7602	57070	17992
7603	57077	17984
7604	57085	17977
7605	57092	17969
7606	57099	17962
7607	57106	17954
7608	57114	17947
7609	57122	17939
7610	57128	17932
7611	57135	17924
7612	57142	17916
7613	57149	17908
7614	57156	17901
7615	57162	17893
7616	57169	17885
7617	57175	17877
7618	57181	17869
7619	57188	17861
7620	57195	17854
7621	57201	17846
7622	57208	17838
7623	57215	17831
7624	57222	17823
7625	57230	17815
7626	57237	17808
7627	57244	17800
7628	57251	17793
7629	57259	17785
7630	57266	17777
7631	57274	17770
7632	57280	17762
7633	57288	17755
7634	57294	17747
7635	57301	17739
7636	57309	17732
7637	57316	17724
7638	57324	17717
7639	57331	17709
7640	57339	17702
7641	57344	17694
7642	57352	17686
7643	57359	17679
7644	57367	17671
7645	57375	17664
7646	57382	17656
7647	57389	17649
7648	57397	17641
7649	57404	17633
7650	57411	17626
7651	57418	17618
7652	57425	17611
7653	57431	17603
7654	57438	17595
7655	57446	17588
7656	57452	17580
7657	57460	17572
7658	57469	17565
7659	57476	17558
7660	57484	17550
7661	57491	17542
7662	57498	17535
7663	57504	17527
7664	57511	17519
7665	57518	17512
7666	57526	17504
7667	57535	17497
7668	57543	17490
7669	57551	17482
7670	57558	17475
7671	57565	17467
7672	57572	17460
7673	57580	17452
7674	57597	17448
7675	57604	17440
7676	57611	17432
7677	57618	17425
7678	57626	17417
7679	57633	17409
7680	57639	17402
7681	57646	17394
7682	57654	17387
7683	57661	17379
7684	57667	17371
7685	57675	17364
7686	57683	17356
7687	57689	17348
7688	57696	17341
7689	57703	17333
7690	57710	17325
7691	57717	17318
7692	57725	17310
7693	57732	17303
7694	57739	17295
7695	57746	17288
7696	57754	17280
7697	57762	17273
7698	57769	17265
7699	57776	17257
7700	57783	17250
7701	57789	17242
7702	57797	17234
7703	57804	17227
7704	57811	17219
7705	57818	17211
7706	57825	17204
7707	57831	17196
7708	57839	17188
7709	57847	17181
7710	57854	17174
7711	57862	17166
7712	57869	17159
7713	57876	17151
7714	57883	17143
7715	57889	17135
7716	57899	17129
7717	57906	17121
7718	57914	17113
7719	57920	17106
7720	57924	17097
7721	57930	17089
7722	57937	17082
7723	57945	17074
7724	57952	17066
7725	57959	17059
7726	57966	17051
7727	57973	17043
7728	57980	17036
7729	57986	17028
7730	57994	17021
7731	58002	17013
7732	58009	17005
7733	58016	16998
7734	58023	16990
7735	58029	16982
7736	58036	16975
7737	58042	16967
7738	58049	16959
7739	58056	16951
7740	58064	16944
7741	58071	16936
7742	58079	16929
7743	58086	16921
7744	58094	16914
7745	58103	16907
7746	58109	16899
7747	58114	16891
7748	58123	16884
7749	58131	16876
7750	58137	16868
7751	58146	16861
7752	58152	16854
7753	58160	16846
7754	58166	16838
7755	58173	16831
7756	58182	16823
7757	58189	16816
7758	58196	16808
7759	58203	16801
7760	58212	16794
7761	58220	16786
7762	58227	16778
7763	58234	16771
7764	58237	16762
7765	58244	16754
7766	58250	16746
7767	58257	16739
7768	58263	16731
7769	58270	16723
7770	58276	16715
7771	58284	16708
7772	58291	16700
7773	58297	16692
7774	58304	16685
7775	58311	16677
7776	58317	16669
7777	58325	16662
7778	58331	16654
7779	58338	16646
7780	58340	16637
7781	58347	16629
7782	58354	16622
7783	58360	16614
7784	58367	16606
7785	58374	16599
7786	58381	16591
7787	58387	16583
7788	58394	16576
7789	58403	16568
7790	58411	16561
7791	58419	16554
7792	58425	16546
7793	58432	16538
7794	58439	16530
7795	58446	16523
7796	58453	16515
7797	58460	16507
7798	58466	16500
7799	58473	16492
7800	58479	16484
7801	58486	16476
7802	58492	16469
7803	58500	16461
7804	58507	16453
7805	58514	16446
7806	58521	16438
7807	58529	16431
7808	58536	16423
7809	58543	16416
7810	58551	16408
7811	58559	16401
7812	58566	16393
7813	58573	16386
7814	58581	16378
7815	58588	16371
7816	58594	16363
7817	58600	16355
7818	58607	16347
7819	58613	16339
7820	58621	16332
7821	58629	16325
7822	58637	16317
7823	58645	16310
7824	58652	16302
7825	58659	16295
7826	58668	16287
7827	58674	16280
7828	58681	16272
7829	58688	16264
7830	58696	16257
7831	58704	16250
7832	58713	16243
7833	58720	16235
7834	58728	16227
7835	58735	16220
7836	58742	16212
7837	58749	16205
7838	58757	16197
7839	58764	16190
7840	58772	16182
7841	58779	16175
7842	58787	16167
7843	58795	16160
7844	58802	16152
7845	58811	16145
7846	58821	16138
7847	58828	16131
7848	58835	16123
7849	58842	16116
7850	58850	16108
7851	58857	16101
7852	58864	16093
7853	58873	16086
7854	58879	16078
7855	58887	16071
7856	58895	16063
7857	58902	16056
7858	58908	16048
7859	58915	16040
7860	58922	16032
7861	58929	16025
7862	58936	16017
7863	58942	16009
7864	58949	16002
7865	58955	15994
7866	58962	15986
7867	58968	15978
7868	58975	15971
7869	58981	15963
7870	58989	15955
7871	58995	15948
7872	59002	15940
7873	59009	15932
7874	59016	15924
7875	59022	15917
7876	59028	15909
7877	59035	15901
7878	59042	15894
7879	59050	15886
7880	59056	15878
7881	59063	15871
7882	59070	15863
7883	59078	15856
7884	59085	15848
7885	59092	15840
7886	59099	15833
7887	59105	15825
7888	59113	15818
7889	59120	15810
7890	59127	15802
7891	59134	15795
7892	59140	15787
7893	59147	15779
7894	59153	15771
7895	59160	15764
