iter	RMSE
6340	58599.2188
6341	58596.9737
6342	58594.70906
6343	58592.34234
6344	58589.90862
6345	58587.77647
6346	58585.39492
6347	58583.13413
6348	58580.62642
6349	58578.34002
6350	58576.14515
6351	58573.97883
6352	58571.56662
6353	58569.40331
6354	58566.94554
6355	58564.62775
6356	58562.53599
6357	58559.942
6358	58557.74443
6359	58555.75224
6360	58553.0735
6361	58550.638
6362	58548.13422
6363	58545.54879
6364	58543.28781
6365	58541.14186
6366	58538.66513
6367	58536.25909
6368	58533.99086
6369	58531.4758
6370	58529.21075
6371	58526.86161
6372	58524.44831
6373	58522.02116
6374	58519.40475
6375	58517.22902
6376	58514.70979
6377	58512.50838
6378	58510.13892
6379	58507.67152
6380	58505.25837
6381	58502.96936
6382	58500.67733
6383	58498.35898
6384	58495.86477
6385	58493.65601
6386	58491.19076
6387	58488.85756
6388	58486.75088
6389	58484.27429
6390	58482.01109
6391	58479.77282
6392	58477.67621
6393	58475.47261
6394	58473.36102
6395	58470.9948
6396	58468.62871
6397	58466.30063
6398	58464.41217
6399	58461.89044
6400	58459.53699
6401	58456.99276
6402	58454.55838
6403	58451.95566
6404	58449.44997
6405	58446.92013
6406	58444.80221
6407	58442.58991
6408	58440.30411
6409	58437.94522
6410	58435.65002
6411	58433.41726
6412	58431.10793
6413	58429.07221
6414	58426.63665
6415	58424.25831
6416	58422.05175
6417	58419.8069
6418	58417.63054
6419	58415.14701
6420	58412.80477
6421	58410.47263
6422	58408.21695
6423	58405.73796
6424	58403.30693
6425	58401.08081
6426	58398.64765
6427	58396.25043
6428	58393.95917
6429	58391.42216
6430	58388.83986
6431	58386.49209
6432	58384.13796
6433	58381.74411
6434	58379.37997
6435	58376.80684
6436	58374.45462
6437	58372.07059
6438	58369.70526
6439	58367.2099
6440	58365.09076
6441	58362.35641
6442	58360.18792
6443	58357.78279
6444	58355.6579
6445	58353.02082
6446	58350.9117
6447	58348.41981
6448	58345.93464
6449	58343.92506
6450	58341.69387
6451	58339.32493
6452	58337.02767
6453	58334.82165
6454	58332.54034
6455	58330.36958
6456	58328.28978
6457	58325.8384
6458	58323.52871
6459	58320.957
6460	58318.44429
6461	58315.70372
6462	58313.29956
6463	58310.96181
6464	58308.60828
6465	58306.24705
6466	58303.9769
6467	58301.76989
6468	58299.16515
6469	58296.77295
6470	58294.69636
6471	58292.17844
6472	58290.05722
6473	58287.59624
6474	58285.21816
6475	58283.2085
6476	58280.96377
6477	58278.8119
6478	58276.52894
6479	58274.18724
6480	58271.93527
6481	58269.3851
6482	58267.27609
6483	58264.87682
6484	58262.26159
6485	58259.88991
6486	58257.58075
6487	58255.18628
6488	58252.84011
6489	58250.41039
6490	58248.09569
6491	58246.03562
6492	58243.56661
6493	58241.30176
6494	58238.98523
6495	58236.68736
6496	58234.36108
6497	58231.70903
6498	58229.38813
6499	58227.01212
6500	58224.73009
6501	58222.39907
6502	58220.26094
6503	58217.92048
6504	58215.52242
6505	58213.21624
6506	58210.834
6507	58208.31824
6508	58205.88741
6509	58203.60782
6510	58201.33023
6511	58198.89448
6512	58196.78033
6513	58194.46658
6514	58192.2228
6515	58189.84246
6516	58187.34555
6517	58185.04434
6518	58183.01859
6519	58180.70923
6520	58178.18842
6521	58175.91065
6522	58173.65308
6523	58171.37069
6524	58168.76674
6525	58166.49052
6526	58164.02202
6527	58161.4878
6528	58159.12461
6529	58157.03497
6530	58154.86697
6531	58152.75553
6532	58150.36763
6533	58148.10304
6534	58146.1199
6535	58143.76842
6536	58141.41778
6537	58139.11827
6538	58136.75931
6539	58134.48072
6540	58132.31218
6541	58130.26185
6542	58127.78745
6543	58125.1667
6544	58122.76037
6545	58120.34686
6546	58118.00149
6547	58115.66957
6548	58113.31512
6549	58111.08084
6550	58108.61204
6551	58106.02272
6552	58103.74845
6553	58101.48532
6554	58099.26769
6555	58097.20856
6556	58094.83982
6557	58092.42778
6558	58090.07487
6559	58087.71884
6560	58085.73012
6561	58083.517
6562	58081.17193
6563	58079.14083
6564	58076.61942
6565	58074.16724
6566	58071.78401
6567	58069.38645
6568	58066.85844
6569	58064.6114
6570	58062.30743
6571	58059.93632
6572	58057.49686
6573	58055.30846
6574	58052.96742
6575	58050.8443
6576	58048.3624
6577	58046.01994
6578	58043.50862
6579	58041.15467
6580	58038.78069
6581	58036.53724
6582	58034.28059
6583	58032.0577
6584	58029.48316
6585	58027.14768
6586	58025.03786
6587	58022.7353
6588	58020.33135
6589	58017.96395
6590	58015.83826
6591	58013.63874
6592	58011.43542
6593	58009.15242
6594	58006.78654
6595	58004.65502
6596	58002.14924
6597	57999.59243
6598	57997.2023
6599	57994.891
6600	57992.68732
6601	57990.42997
6602	57988.13304
6603	57985.68622
6604	57983.39131
6605	57981.12449
6606	57978.84286
6607	57976.61343
6608	57973.99738
6609	57971.59921
6610	57969.33787
6611	57967.20132
6612	57964.86867
6613	57962.19758
6614	57959.78127
6615	57957.79375
6616	57955.38722
6617	57953.07658
6618	57950.8049
6619	57948.73949
6620	57946.67997
6621	57944.43162
6622	57942.14523
6623	57939.88054
6624	57937.61069
6625	57935.29247
6626	57933.16006
6627	57930.7698
6628	57928.44818
6629	57926.07528
6630	57923.77858
6631	57921.64371
6632	57919.3197
6633	57917.04039
6634	57914.52535
6635	57912.30527
6636	57910.05411
6637	57907.71675
6638	57905.33189
6639	57903.13905
6640	57900.77412
6641	57898.51136
6642	57896.34249
6643	57894.06173
6644	57891.76876
6645	57889.31978
6646	57887.05821
6647	57884.83674
6648	57882.78481
6649	57880.47095
6650	57877.96191
6651	57875.80141
6652	57873.3971
6653	57871.16959
6654	57869.10907
6655	57866.79589
6656	57864.47462
6657	57862.17031
6658	57859.63278
6659	57857.43359
6660	57855.08395
6661	57852.71227
6662	57850.48169
6663	57847.99117
6664	57845.66342
6665	57843.34277
6666	57840.97701
6667	57838.4773
6668	57836.42432
6669	57834.10907
6670	57831.83109
6671	57829.43689
6672	57827.18087
6673	57825.16898
6674	57823.02023
6675	57820.56597
6676	57818.20411
6677	57815.91758
6678	57813.61054
6679	57811.22257
6680	57808.86035
6681	57806.90305
6682	57804.78541
6683	57802.28035
6684	57799.93817
6685	57797.58123
6686	57795.14469
6687	57792.6591
6688	57790.36734
6689	57788.11187
6690	57785.67876
6691	57783.28853
6692	57781.06294
6693	57778.67422
6694	57776.68342
6695	57774.22795
6696	57772.0226
6697	57769.60577
6698	57767.2536
6699	57765.02149
6700	57762.58746
6701	57760.34564
6702	57758.09085
6703	57755.57277
6704	57753.52116
6705	57751.34263
6706	57748.95765
6707	57746.58842
6708	57744.18434
6709	57742.17584
6710	57739.72839
6711	57737.45422
6712	57734.96441
6713	57732.60467
6714	57730.2861
6715	57727.76452
6716	57725.39242
6717	57722.86824
6718	57720.43172
6719	57718.14778
6720	57715.88334
6721	57713.75253
6722	57711.39019
6723	57708.93135
6724	57706.53066
6725	57704.30888
6726	57701.90787
6727	57699.62008
6728	57697.35676
6729	57694.68931
6730	57692.49919
6731	57690.25908
6732	57687.93002
6733	57685.58007
6734	57683.26943
6735	57681.10918
6736	57678.59497
6737	57676.24647
6738	57673.94087
6739	57671.62781
6740	57669.66559
6741	57667.24309
6742	57665.32372
6743	57663.06341
6744	57660.7378
6745	57658.54938
6746	57655.94465
6747	57653.75211
6748	57651.44528
6749	57649.14856
6750	57646.73403
6751	57644.33718
6752	57641.94723
6753	57639.41838
6754	57637.25682
6755	57634.93272
6756	57632.50378
6757	57630.13995
6758	57627.77815
6759	57625.59459
6760	57623.25822
6761	57620.92175
6762	57618.81388
6763	57616.41485
6764	57614.21413
6765	57612.10354
6766	57609.97038
6767	57607.81688
6768	57605.64109
6769	57603.20004
6770	57601.16304
6771	57598.81212
6772	57596.3862
6773	57594.18135
6774	57591.95727
6775	57589.49202
6776	57587.31878
6777	57585.01895
6778	57582.91958
6779	57580.78078
6780	57578.40838
6781	57576.31997
6782	57574.31394
6783	57572.08656
6784	57569.7814
6785	57567.48369
6786	57565.30462
6787	57563.04238
6788	57560.48601
6789	57558.28222
6790	57555.91388
6791	57553.74279
6792	57551.26601
6793	57548.87237
6794	57546.3973
6795	57544.3721
6796	57542.15992
6797	57539.7224
6798	57537.46837
6799	57535.16737
6800	57532.95125
6801	57530.32303
6802	57528.24035
6803	57526.11044
6804	57524.13148
6805	57521.80526
6806	57519.78984
6807	57517.65161
6808	57515.37631
6809	57513.07312
6810	57510.78224
6811	57508.14043
6812	57505.74707
6813	57503.46778
6814	57501.15969
6815	57498.65529
6816	57496.51937
6817	57494.19543
6818	57491.99688
6819	57489.7428
6820	57487.5389
6821	57485.43923
6822	57483.2466
6823	57480.91106
6824	57478.59583
6825	57475.97436
6826	57473.94467
6827	57471.6907
6828	57469.40129
6829	57467.33181
6830	57465.0646
6831	57462.57057
6832	57460.1544
6833	57457.73701
6834	57455.54903
6835	57453.49493
6836	57451.30054
6837	57448.9906
6838	57446.52109
6839	57444.52194
6840	57442.17382
6841	57439.79661
6842	57437.6785
6843	57435.23136
6844	57433.10964
6845	57430.80703
6846	57428.5266
6847	57426.20884
6848	57423.9577
6849	57421.57335
6850	57419.28901
6851	57417.00078
6852	57414.63286
6853	57412.34245
6854	57410.17299
6855	57407.69128
6856	57405.30706
6857	57402.89637
6858	57400.58986
6859	57398.45313
6860	57396.3469
6861	57393.86116
6862	57391.75242
6863	57389.22311
6864	57387.01943
6865	57384.4246
6866	57381.96874
6867	57379.4769
6868	57377.06439
6869	57374.68393
6870	57372.64059
6871	57370.32633
6872	57368.05472
6873	57366.2413
6874	57364.05363
6875	57362.28432
6876	57360.01655
6877	57357.88685
6878	57355.66096
6879	57353.34151
6880	57350.9979
6881	57348.81372
6882	57346.60848
6883	57344.54088
6884	57342.28867
6885	57339.93891
6886	57337.46487
6887	57335.09044
6888	57332.72766
6889	57330.64037
6890	57328.45027
6891	57326.16719
6892	57324.06576
6893	57321.60889
6894	57319.23971
6895	57316.86741
6896	57314.43364
6897	57311.99757
6898	57309.6731
6899	57307.13605
6900	57304.90384
6901	57302.82482
6902	57300.50488
6903	57298.37221
6904	57295.94212
6905	57293.57222
6906	57291.42473
6907	57289.04001
6908	57286.67418
6909	57284.25894
6910	57282.09028
6911	57279.7471
6912	57277.39827
6913	57275.3215
6914	57273.01146
6915	57270.93214
6916	57268.79246
6917	57266.53623
6918	57264.25298
6919	57261.86095
6920	57259.74003
6921	57257.55867
6922	57255.22184
6923	57252.79871
6924	57250.48535
6925	57248.51243
6926	57246.51016
6927	57243.91684
6928	57241.54431
6929	57239.15345
6930	57237.03343
6931	57234.85284
6932	57232.52192
6933	57230.2786
6934	57228.0715
6935	57225.78121
6936	57223.30421
6937	57220.78432
6938	57218.49766
6939	57216.05656
6940	57213.85404
6941	57211.60916
6942	57209.30822
6943	57207.10029
6944	57204.98568
6945	57202.90529
6946	57200.59763
6947	57198.4768
6948	57196.13964
6949	57193.81413
6950	57191.70171
6951	57189.21928
6952	57186.87362
6953	57184.56224
6954	57182.27831
6955	57180.0943
6956	57177.63038
6957	57175.17727
6958	57172.67259
6959	57170.18506
6960	57168.08707
6961	57165.84286
6962	57163.68677
6963	57161.38946
6964	57159.14601
6965	57156.73317
6966	57154.39757
6967	57151.92388
6968	57149.79017
6969	57147.53462
6970	57145.01167
6971	57142.71158
6972	57140.53929
6973	57138.36001
6974	57136.22875
6975	57134.01989
6976	57131.771
6977	57129.65251
6978	57127.25212
6979	57124.74119
6980	57122.69436
6981	57120.29365
6982	57118.37176
6983	57116.29165
6984	57114.18621
6985	57112.11671
6986	57110.16426
6987	57107.86477
6988	57105.59923
6989	57103.12938
6990	57101.0046
6991	57098.96595
6992	57096.77598
6993	57094.43192
6994	57092.06667
6995	57089.98989
6996	57087.62129
6997	57085.18058
6998	57083.17827
6999	57080.64543
7000	57078.68724
7001	57076.356
7002	57073.9452
7003	57071.58374
7004	57069.37134
7005	57067.15218
7006	57064.97474
7007	57062.78116
7008	57060.65941
7009	57058.22824
7010	57056.02481
7011	57053.80879
7012	57051.59609
7013	57049.59663
7014	57047.47877
7015	57045.49101
7016	57043.07919
7017	57041.028
7018	57038.76841
7019	57036.30027
7020	57034.19341
7021	57031.61233
7022	57029.47207
7023	57027.4723
7024	57025.33882
7025	57022.89884
7026	57020.88743
7027	57018.72674
7028	57016.308
7029	57014.2352
7030	57011.68251
7031	57009.59834
7032	57007.54477
7033	57005.41815
7034	57003.27378
7035	57001.13862
7036	56999.03842
7037	56996.79946
7038	56994.60732
7039	56992.18607
7040	56989.87635
7041	56987.75185
7042	56985.67144
7043	56983.26045
7044	56981.03168
7045	56978.88645
7046	56976.69808
7047	56974.46199
7048	56972.15179
7049	56969.68444
7050	56967.30272
7051	56965.16207
7052	56963.14032
7053	56960.93229
7054	56959.01224
7055	56956.85217
7056	56954.63224
7057	56952.38541
7058	56950.10224
7059	56947.81024
7060	56945.56735
7061	56943.36774
7062	56940.92906
7063	56938.47283
7064	56936.09685
7065	56933.91434
7066	56931.42447
7067	56929.10156
7068	56926.86473
7069	56924.69125
7070	56922.5466
7071	56920.31585
7072	56918.22059
7073	56916.01169
7074	56913.7921
7075	56911.55002
7076	56909.45885
7077	56907.22263
7078	56904.94989
7079	56902.79716
7080	56900.71882
7081	56898.50589
7082	56896.20599
7083	56893.86479
7084	56891.41834
7085	56889.38022
7086	56887.43472
7087	56885.04311
7088	56882.62784
7089	56880.51934
7090	56878.59219
7091	56876.3122
7092	56873.96035
7093	56871.55724
7094	56869.29772
7095	56867.03735
7096	56864.74794
7097	56862.52841
7098	56860.23214
7099	56858.05308
7100	56856.08484
7101	56853.98305
7102	56851.78927
7103	56849.59821
7104	56847.40511
7105	56845.33201
7106	56843.05548
7107	56841.0908
7108	56838.97389
7109	56836.70411
7110	56834.61035
7111	56832.37607
7112	56830.35924
7113	56828.24045
7114	56826.18199
7115	56824.05095
7116	56821.94942
7117	56819.61894
7118	56817.54003
7119	56815.42231
7120	56812.99626
7121	56810.82427
7122	56808.47352
7123	56806.42528
7124	56804.13932
7125	56801.70755
7126	56799.5258
7127	56797.21347
7128	56794.73589
7129	56792.45915
7130	56790.58927
7131	56788.14889
7132	56786.21744
7133	56783.92913
7134	56781.73693
7135	56779.41357
7136	56777.0165
7137	56774.79786
7138	56772.58454
7139	56770.48841
7140	56768.4695
7141	56766.4021
7142	56763.92163
7143	56761.85953
7144	56759.54564
7145	56757.40417
7146	56755.05765
7147	56752.71511
7148	56750.54518
7149	56748.15501
7150	56746.0095
7151	56743.89678
7152	56741.74776
7153	56739.36137
7154	56737.01392
7155	56734.38893
7156	56732.19045
7157	56729.77708
7158	56727.73889
7159	56725.29138
7160	56723.10558
7161	56720.67268
7162	56718.78242
7163	56716.60273
7164	56714.31628
7165	56712.10132
7166	56709.98542
7167	56708.32242
7168	56705.88657
7169	56703.58223
7170	56701.29961
7171	56699.18057
7172	56697.1985
7173	56695.10749
7174	56692.56536
7175	56690.43535
7176	56687.78204
7177	56685.68891
7178	56683.21446
7179	56680.98658
7180	56678.61928
7181	56676.55066
7182	56674.43858
7183	56672.16059
7184	56669.88052
7185	56667.97936
7186	56665.70831
7187	56663.58815
7188	56661.38309
7189	56659.46187
7190	56657.44143
7191	56655.14476
7192	56652.96973
7193	56650.79552
7194	56648.7331
7195	56646.51328
7196	56644.20796
7197	56641.87997
7198	56639.38804
7199	56637.30703
7200	56635.00821
7201	56632.81722
7202	56630.46882
7203	56628.26701
7204	56625.86093
7205	56623.44445
7206	56621.22362
7207	56618.85398
7208	56616.49255
7209	56614.51975
7210	56612.40059
7211	56610.41427
7212	56608.37703
7213	56606.05387
7214	56603.76874
7215	56601.68422
7216	56599.41914
7217	56597.45766
7218	56595.13842
7219	56593.00424
7220	56590.49436
7221	56588.09073
7222	56585.89534
7223	56583.5795
7224	56581.53294
7225	56579.33885
7226	56576.94703
7227	56574.72876
7228	56572.32366
7229	56570.21633
7230	56568.3748
7231	56566.35827
7232	56564.01357
7233	56561.90294
7234	56559.73245
7235	56557.68876
7236	56555.48893
7237	56553.30502
7238	56551.10076
7239	56548.93236
7240	56546.88997
7241	56544.624
7242	56542.36478
7243	56540.0461
7244	56538.07522
7245	56535.82777
7246	56533.52382
7247	56531.12383
7248	56528.90112
7249	56526.73909
7250	56524.671
7251	56522.62017
7252	56520.45431
7253	56518.34997
7254	56516.38125
7255	56514.17577
7256	56511.73414
7257	56509.59474
7258	56507.13463
7259	56505.13903
7260	56502.73507
7261	56500.3596
7262	56498.35402
7263	56495.94044
7264	56493.58661
7265	56491.11594
7266	56488.6473
7267	56486.27616
7268	56483.91835
7269	56481.9174
7270	56479.61517
7271	56477.26317
7272	56475.40829
7273	56473.26222
7274	56470.86931
7275	56468.52359
7276	56466.42459
7277	56464.39159
7278	56462.39696
7279	56460.18292
7280	56457.77534
7281	56455.66046
7282	56453.22796
7283	56450.84072
7284	56448.54897
7285	56446.23061
7286	56444.02558
7287	56441.922
7288	56439.51244
7289	56437.41394
7290	56435.05772
7291	56432.74436
7292	56430.57868
7293	56428.19743
7294	56425.88305
7295	56423.38283
7296	56421.33408
7297	56419.33425
7298	56417.0514
7299	56414.95104
7300	56412.82741
7301	56410.42487
7302	56408.39927
7303	56406.22291
7304	56404.19318
7305	56401.96643
7306	56399.76403
7307	56397.73028
7308	56395.34384
7309	56393.01029
7310	56390.82505
7311	56388.76309
7312	56386.55298
7313	56384.35173
7314	56382.33001
7315	56380.26422
7316	56378.19384
7317	56376.17173
7318	56373.89809
7319	56371.73861
7320	56369.36381
7321	56367.05674
7322	56364.82723
7323	56362.49746
7324	56360.20615
7325	56358.05165
7326	56355.96217
7327	56353.99101
7328	56351.5354
7329	56349.28461
7330	56347.20674
7331	56344.99073
7332	56342.52895
7333	56340.19263
7334	56338.14897
7335	56335.86205
7336	56333.39884
7337	56331.13656
7338	56328.82209
7339	56326.67863
7340	56324.37352
7341	56322.13209
7342	56319.89979
7343	56317.90966
7344	56315.82216
7345	56313.76621
7346	56311.5532
7347	56309.53263
7348	56307.41862
7349	56305.38164
7350	56303.02896
7351	56300.74178
7352	56298.39419
7353	56296.31949
7354	56294.14566
7355	56291.83341
7356	56289.63571
7357	56287.49812
7358	56285.34343
7359	56283.16195
7360	56281.14557
7361	56279.05071
7362	56277.01997
7363	56274.94739
7364	56272.70011
7365	56270.71157
7366	56268.40835
7367	56266.44096
7368	56263.96945
7369	56261.74272
7370	56259.52231
7371	56257.49521
7372	56255.14701
7373	56253.13723
7374	56250.93058
7375	56248.73392
7376	56246.78985
7377	56244.46499
7378	56242.33981
7379	56240.05783
7380	56237.83951
7381	56235.74675
7382	56233.57126
7383	56231.56373
7384	56229.41619
7385	56227.17361
7386	56225.1308
7387	56223.13049
7388	56221.06301
7389	56218.70228
7390	56216.50059
7391	56214.39868
7392	56212.21753
7393	56209.9632
7394	56207.69368
7395	56205.56191
7396	56203.41488
7397	56201.08427
7398	56198.80687
7399	56196.58834
7400	56194.17112
7401	56192.00193
7402	56190.03906
7403	56188.03831
7404	56185.74331
7405	56183.4971
7406	56181.24547
7407	56179.0854
7408	56176.97632
7409	56174.86809
7410	56172.62943
7411	56170.84556
7412	56168.82524
7413	56166.50268
7414	56164.49229
7415	56162.40003
7416	56160.28911
7417	56158.18055
7418	56156.07009
7419	56154.01668
7420	56151.7951
7421	56149.48511
7422	56147.3857
7423	56145.24262
7424	56143.033
7425	56140.82063
7426	56138.87941
7427	56136.6156
7428	56134.57552
7429	56132.35365
7430	56130.27603
7431	56128.04289
7432	56125.81822
7433	56123.84114
7434	56121.58218
7435	56119.37268
7436	56117.26509
7437	56115.10997
7438	56112.95665
7439	56110.83683
7440	56108.5142
7441	56106.30704
7442	56103.90307
7443	56101.71924
7444	56099.73746
7445	56097.43746
7446	56095.22591
7447	56092.94773
7448	56090.73822
7449	56088.4396
7450	56086.34571
7451	56083.87016
7452	56081.75689
7453	56079.96246
7454	56077.90575
7455	56075.77615
7456	56073.85378
7457	56071.77823
7458	56069.41497
7459	56067.18593
7460	56065.11092
7461	56063.04076
7462	56060.7963
7463	56058.83966
7464	56056.83685
7465	56054.65444
7466	56052.55713
7467	56050.25979
7468	56047.79061
7469	56045.43373
7470	56043.46228
7471	56041.28986
7472	56038.99512
7473	56036.75227
7474	56034.66414
7475	56032.62409
7476	56030.6188
7477	56028.35747
7478	56026.09438
7479	56024.08075
7480	56021.92693
7481	56019.91941
7482	56017.76573
7483	56015.65145
7484	56013.43043
7485	56011.27603
7486	56009.19214
7487	56007.03993
7488	56004.82749
7489	56002.71307
7490	56000.67833
7491	55998.61979
7492	55996.29793
7493	55994.13843
7494	55992.13127
7495	55989.90296
7496	55987.65502
7497	55985.53073
7498	55983.38839
7499	55981.35158
7500	55979.14313
7501	55976.91133
7502	55974.76805
7503	55972.55332
7504	55970.45279
7505	55968.42654
7506	55966.2121
7507	55963.82085
7508	55961.57036
7509	55959.55303
7510	55957.40788
7511	55955.26892
7512	55953.07653
7513	55950.93803
7514	55948.90722
7515	55946.63352
7516	55944.43401
7517	55942.2534
7518	55940.09179
7519	55937.95436
7520	55935.87338
7521	55933.98114
7522	55931.62387
7523	55929.32772
7524	55927.36485
7525	55925.70156
7526	55923.51658
7527	55921.37922
7528	55919.14902
7529	55917.17939
7530	55915.00726
7531	55912.70804
7532	55910.39232
7533	55908.49125
7534	55906.42078
7535	55904.21841
7536	55902.10788
7537	55900.05893
7538	55897.97452
7539	55895.70131
7540	55893.69329
7541	55891.59187
7542	55889.1866
7543	55887.019
7544	55884.79766
7545	55882.71417
7546	55880.51427
7547	55878.28665
7548	55876.1003
7549	55873.8868
7550	55871.60262
7551	55869.30068
7552	55867.23499
7553	55865.43601
7554	55863.37395
7555	55861.36947
7556	55858.90403
7557	55856.92242
7558	55854.73974
7559	55852.41732
7560	55850.38873
7561	55848.11134
7562	55845.87609
7563	55843.68217
7564	55841.48015
7565	55839.58465
7566	55837.27731
7567	55835.07977
7568	55833.17457
7569	55831.24978
7570	55829.10986
7571	55826.74647
7572	55824.79282
7573	55822.66084
7574	55820.30805
7575	55818.26354
7576	55815.94383
7577	55814.04704
7578	55811.71805
7579	55809.63858
7580	55807.70151
7581	55805.55691
7582	55803.33119
7583	55801.32651
7584	55799.18568
7585	55797.05481
7586	55795.02686
7587	55792.83377
7588	55790.70593
7589	55788.86863
7590	55786.70788
7591	55784.46081
7592	55782.44343
7593	55780.24636
7594	55778.21271
7595	55775.89938
7596	55774.11358
7597	55771.83101
7598	55769.34098
7599	55767.50444
7600	55765.41442
7601	55763.4839
7602	55761.12572
7603	55759.10333
7604	55756.821
7605	55754.6452
7606	55752.5402
7607	55750.14205
7608	55748.17012
7609	55746.16184
7610	55743.88094
7611	55741.57591
7612	55739.23916
7613	55736.91568
7614	55734.60627
7615	55732.50541
7616	55730.66446
7617	55728.46664
7618	55726.1176
7619	55723.84517
7620	55721.81441
7621	55719.80702
7622	55717.98241
7623	55715.88094
7624	55713.71796
7625	55711.66459
7626	55709.66513
7627	55707.44209
7628	55705.56103
7629	55703.4504
7630	55701.39931
7631	55699.45181
7632	55697.36879
7633	55695.03161
7634	55693.21603
7635	55691.14237
7636	55689.31218
7637	55687.29361
7638	55685.08495
7639	55682.91023
7640	55680.69121
7641	55678.69572
7642	55676.57259
7643	55674.36548
7644	55672.33633
7645	55670.49027
7646	55668.37924
7647	55666.30828
7648	55664.21021
7649	55661.99545
7650	55659.74898
7651	55657.43075
7652	55655.31719
7653	55652.94381
7654	55650.84766
7655	55648.64773
7656	55646.50622
7657	55644.52063
7658	55642.27627
7659	55640.307
7660	55638.43644
7661	55636.29084
7662	55634.13055
7663	55632.20917
7664	55630.05118
7665	55627.70646
7666	55625.50647
7667	55623.32693
7668	55621.24554
7669	55619.21472
7670	55617.26776
7671	55615.11461
7672	55612.94618
7673	55610.84879
7674	55608.85572
7675	55606.64141
7676	55604.75776
7677	55602.82608
7678	55600.8424
7679	55598.75581
7680	55596.55233
7681	55594.4275
7682	55592.13646
7683	55590.16477
7684	55588.06366
7685	55585.75609
7686	55583.35804
7687	55581.11152
7688	55578.93612
7689	55576.8618
7690	55574.68478
7691	55572.5929
7692	55570.51333
7693	55568.20282
7694	55566.12664
7695	55564.1551
7696	55562.0568
7697	55559.88477
7698	55557.91962
7699	55555.90933
7700	55553.97026
7701	55551.58911
7702	55549.32261
7703	55547.21835
7704	55545.29862
7705	55543.10194
7706	55540.97879
7707	55538.83482
7708	55536.60184
7709	55534.49133
7710	55532.09835
7711	55530.01564
7712	55527.97648
7713	55526.11546
7714	55523.83556
7715	55521.80639
7716	55519.80942
7717	55517.67832
7718	55515.58436
7719	55513.81683
7720	55512.07323
7721	55510.00369
7722	55507.7833
7723	55505.66248
7724	55503.39224
7725	55501.22042
7726	55498.95448
7727	55496.81718
7728	55494.57099
7729	55492.06877
7730	55490.03557
7731	55487.88206
7732	55485.77142
7733	55483.73197
7734	55481.60878
7735	55479.60268
7736	55477.27583
7737	55475.05539
7738	55473.08969
7739	55470.86516
7740	55468.64662
7741	55466.47782
7742	55464.54994
7743	55462.41587
7744	55460.21186
7745	55458.14536
7746	55455.99992
7747	55454.05025
7748	55451.97391
7749	55449.87294
7750	55447.9056
7751	55445.78414
7752	55443.94944
7753	55441.8206
7754	55439.70467
7755	55437.63286
7756	55435.66074
7757	55433.84957
7758	55431.69485
7759	55429.71271
7760	55427.45378
7761	55425.21139
7762	55422.91916
7763	55420.70527
7764	55418.75464
7765	55416.64184
7766	55414.36566
7767	55412.31989
7768	55410.09067
7769	55407.91673
7770	55405.87875
7771	55403.79824
7772	55401.90672
7773	55399.74733
7774	55397.59118
7775	55395.69765
7776	55393.5056
7777	55391.48152
7778	55389.42067
7779	55387.25611
7780	55385.74627
7781	55383.61511
7782	55381.55168
7783	55379.48698
7784	55377.31107
7785	55374.87793
7786	55372.70012
7787	55370.77896
7788	55368.53859
7789	55366.63013
7790	55364.56249
7791	55362.48911
7792	55360.63691
7793	55358.57357
7794	55356.35833
7795	55354.33886
7796	55352.22977
7797	55350.42155
7798	55348.17226
7799	55345.94587
7800	55343.86529
7801	55341.74592
7802	55339.61401
7803	55337.53784
7804	55335.35161
7805	55333.2443
7806	55331.35478
7807	55329.2741
7808	55327.16922
7809	55325.0569
7810	55322.80856
7811	55320.75625
7812	55318.50201
7813	55316.32825
7814	55314.41167
7815	55312.36328
7816	55310.46667
7817	55308.34703
7818	55306.05168
7819	55304.16008
7820	55302.13535
7821	55300.17739
7822	55297.97293
7823	55295.85723
7824	55293.82586
7825	55291.60806
7826	55289.88925
7827	55288.05896
7828	55285.84407
7829	55283.84833
7830	55281.69253
7831	55279.65022
7832	55277.48877
7833	55275.11186
7834	55273.00372
7835	55270.97137
7836	55268.89745
7837	55266.61377
7838	55264.52317
7839	55262.28891
7840	55260.01606
7841	55258.07242
7842	55256.36629
7843	55254.25924
7844	55252.17129
7845	55250.34822
7846	55248.09368
7847	55246.07716
7848	55244.17257
7849	55242.24187
7850	55240.32026
7851	55237.96687
7852	55236.09695
7853	55233.9146
7854	55231.8662
7855	55229.71893
7856	55227.74396
7857	55225.73848
7858	55223.79794
7859	55221.30302
7860	55219.53239
7861	55217.42638
7862	55215.23403
7863	55213.3116
7864	55211.1066
7865	55208.91956
7866	55206.9016
7867	55204.81042
7868	55202.83911
7869	55200.81861
7870	55198.82313
7871	55196.66177
7872	55194.62365
7873	55192.482
7874	55190.44824
7875	55188.1891
7876	55186.18598
7877	55183.93731
7878	55181.65952
7879	55179.34687
7880	55177.12869
7881	55174.99495
7882	55172.68261
7883	55170.48005
7884	55168.30905
7885	55166.25016
7886	55164.35051
7887	55162.31525
7888	55160.03195
7889	55157.98175
7890	55156.09822
7891	55154.06041
7892	55152.10568
7893	55150.06208
7894	55147.93887
7895	55145.98335
